	TOTAL					3115	4.16		3696	4.93		1092	1.46					25740	34.34		37270	49.73		4038	5.39		74951	  22									
FOURTH						126	11.58		289	26.56			Excluded					164	15.07		161	14.80		348	31.99		1088	  4									
	TOTAL					3241	4.32		3985	5.32								25904	34.56		37431	49.94		4386	5.85		74947	  26									
FIFTH							Excluded		832	25.78								2162	67.00		102	3.16		131	4.06		3227	  14									
	TOTAL								4817	6.43								28066	37.45		37533	50.09		4517	6.03		74933	  40									
SIXTH									2741	60.80								464	10.29		1303	28.90			Excluded		4508	  9									
	TOTAL								7558	10.09								28530	38.08		38836	51.83					74924	  49									
SEVENTH										Excluded								2943	39.07		4589	60.93					7532	  26									
	TOTAL																	31473	42.02		43425	57.98					74898	  75									
																						Elected															
																																					
Groom																																					
				MCCARTHY			BERGHOFER			TAYLOR			WEBBER			HANNA			HARRISON			MAY															
				Wally			Garry W.			Bill			Ray			Joe			Karey			Alan															
				(AIP)			(CAP)			(LP)			(ALP)			(NP)			(QG)			(DEM)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			905	1.20		7672	10.18		25915	34.38		20198	26.80		16131	21.40		1712	2.27		2839	3.77		75372	- 												
SECOND				Excluded		367	41.10		116	12.99		177	19.82		62	6.94		88	9.85		83	9.29		893	  12												
	TOTAL					8039	10.67		26031	34.54		20375	27.04		16193	21.49		1800	2.39		2922	3.88		75360	  12												
THIRD						172	9.58		138	7.69		367	20.45		146	8.13			Excluded		972	54.15		1795	  5												
	TOTAL					8211	10.90		26169	34.73		20742	27.53		16339	21.68					3894	5.17		75355	  17												
FOURTH						932	23.97		603	15.51		1490	38.31		864	22.22						Excluded		3889	  5												
	TOTAL					9143	12.13		26772	35.53		22232	29.50		17203	22.83								75350	  22												
FIFTH							Excluded		3276	35.86		2335	25.56		3524	38.58								9135	  8												
	TOTAL								30048	39.88		24567	32.61		20727	27.51								75342	  30												
SIXTH									18256	88.11		2464	11.89			Excluded								20720	  7												
	TOTAL								48304	64.12		27031	35.88											75335	  37												
										Elected																											
																																					
Herbert																																					
				PARKER			KIMBLE			LINDSAY			QUICK			HARVEY			SETTER			ROBINSON			PRYOR			HAZARD									
				Col			Dave			Eamon John			Robyn			Warren			Bill			John Richard			Cilla			Peter									
				(DEM)			(QG)			(ALP)			(NP)			(CAP)			(IND)			(IND)			(AIP)			(LP)									
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.						
FIRST			2848	3.68		1771	2.29		31349	40.56		5374	6.95		640	0.83		515	0.67		10002	12.94		495	0.64		24300	31.44		77294	- 						
SECOND			35	7.09		125	25.30		192	38.87		28	5.67		7	1.42		19	3.85		43	8.70			Excluded		45	9.11		494	  1						
	TOTAL		2883	3.73		1896	2.45		31541	40.81		5402	6.99		647	0.84		534	0.69		10045	13.00					24345	31.50		77293	  1						
THIRD			45	8.43		33	6.18		58	10.86		46	8.61		33	6.18			Excluded		268	50.19					51	9.55		534	  0						
	TOTAL		2928	3.79		1929	2.50		31599	40.88		5448	7.05		680	0.88					10313	13.34					24396	31.56		77293	  1						
FOURTH			70	10.31		56	8.25		74	10.90		116	17.08			Excluded					250	36.82					113	16.64		679	  1						
	TOTAL		2998	3.88		1985	2.57		31673	40.98		5564	7.20								10563	13.67					24509	31.71		77292	  2						
FIFTH			957	48.28			Excluded		498	25.13		109	5.50								281	14.18					137	6.91		1982	  3						
	TOTAL		3955	5.12					32171	41.62		5673	7.34								10844	14.03					24646	31.89		77289	  5						
SIXTH				Excluded					2270	57.67		479	12.17								810	20.58					377	9.58		3936	  19						
	TOTAL								34441	44.57		6152	7.96								11654	15.08					25023	32.38		77270	  24						
SEVENTH									745	12.13			Excluded								989	16.10					4407	71.76		6141	  11						
	TOTAL								35186	45.54											12643	16.36					29430	38.09		77259	  35						
EIGHTH									5266	41.72												Excluded					7356	58.28		12622	  21						
	TOTAL								40452	52.37																	36786	47.63		77238	  56						
										Elected																											
																																					
Hinkler																																					
				COURTICE			MAY			HETHERINGTON			CLARK			ABBOTT			JOHNSON			NEVILLE			CAMPBELL												
				Brian William			Bill			Maurice Verney			Terry William			John			Colin Andrew			Paul			Lorelle Maree												
				(ALP)			(CAP)			(CEG)			(DEM)			(LP)			(AIP)			(NP)			(QG)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			33162	42.80		3628	4.68		2732	3.53		3044	3.93		9767	12.61		253	0.33		23447	30.26		1451	1.87		77484	- 									
SECOND			63	25.10		9	3.59		17	6.77		39	15.54		30	11.95			Excluded		42	16.73		51	20.32		251	  2									
	TOTAL		33225	42.88		3637	4.69		2749	3.55		3083	3.98		9797	12.64					23489	30.32		1502	1.94		77482	  2									
THIRD			409	27.28		126	8.41		140	9.34		438	29.22		113	7.54					273	18.21			Excluded		1499	  3									
	TOTAL		33634	43.41		3763	4.86		2889	3.73		3521	4.54		9910	12.79					23762	30.67					77479	  5									
FOURTH			389	13.48		998	34.58			Excluded		461	15.97		288	9.98					750	25.99					2886	  3									
	TOTAL		34023	43.91		4761	6.15					3982	5.14		10198	13.16					24512	31.64					77476	  8									
FIFTH			1557	39.21		1123	28.28						Excluded		586	14.76					705	17.75					3971	  11									
	TOTAL		35580	45.93		5884	7.60								10784	13.92					25217	32.55					77465	  19									
SIXTH			1640	27.91			Excluded								1167	19.86					3069	52.23					5876	  8									
	TOTAL		37220	48.05											11951	15.43					28286	36.52					77457	  27									
SEVENTH			1333	11.16												Excluded					10611	88.84					11944	  7									
	TOTAL		38553	49.78																	38897	50.22					77450	  34									
																						Elected															
																																					
Kennedy																																					
				PETRIE			JOHNSON			LOGAN			KATTER			CASHMORE			PAINE			DE RIDDER			HULLS												
				Bill			Norman Abraham			Donald Louis			Bob			Dave			Kevin			Saeed			Rob												
				(CAP)			(AIP)						(NP)			(LP)			(DEM)			(QG)			(ALP)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			3162	4.29		401	0.54		323	0.44		27805	37.76		7882	10.70		1906	2.59		1241	1.69		30920	41.99		73640	- 									
SECOND			58	17.96		59	18.27			Excluded		84	26.01		30	9.29		33	10.22		22	6.81		37	11.46		323	- 									
	TOTAL		3220	4.37		460	0.62					27889	37.87		7912	10.74		1939	2.63		1263	1.72		30957	42.04		73640	- 									
THIRD			172	37.80			Excluded					105	23.08		18	3.96		40	8.79		25	5.49		95	20.88		455	  5									
	TOTAL		3392	4.61								27994	38.02		7930	10.77		1979	2.69		1288	1.75		31052	42.17		73635	  5									
FOURTH			140	10.87								98	7.61		98	7.61		521	40.45			Excluded		431	33.46		1288	  0									
	TOTAL		3532	4.80								28092	38.15		8028	10.90		2500	3.40					31483	42.76		73635	  5									
FIFTH			582	23.34								413	16.56		289	11.59			Excluded					1210	48.52		2494	  6									
	TOTAL		4114	5.59								28505	38.71		8317	11.30								32693	44.40		73629	  11									
SIXTH				Excluded								2404	58.94		705	17.28								970	23.78		4079	  35									
	TOTAL											30909	42.00		9022	12.26								33663	45.74		73594	  46									
SEVENTH												8006	88.78			Excluded								1012	11.22		9018	  4									
	TOTAL											38915	52.88											34675	47.12		73590	  50									
													Elected																								
																																					
Leichhardt																																					
				MCKENZIE			PIPER			FOURMILE			THOMAS			DODD			ROBERTS			WILSON			CUMMINGS			CAVILL									
				J. Dorothy			Stephen			Henrietta			Giselle			Peter			Gavin			Ben			Bill			Jim									
				(NLP)			(IND)			(QG)			(DEM)			(ALP)			(CAP)			(NP)			(LP)			(IND)									
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.						
FIRST			817	1.18		380	0.55		2446	3.52		3613	5.20		29129	41.96		998	1.44		9722	14.00		21930	31.59		386	0.56		69421	- 						
SECOND			100	26.81			Excluded		58	15.55		41	10.99		31	8.31		7	1.88		14	3.75		17	4.56		105	28.15		373	  7						
	TOTAL		917	1.32					2504	3.61		3654	5.26		29160	42.01		1005	1.45		9736	14.03		21947	31.62		491	0.71		69414	  7						
THIRD			76	15.48					85	17.31		79	16.09		65	13.24		31	6.31		57	11.61		98	19.96			Excluded		491	  0						
	TOTAL		993	1.43					2589	3.73		3733	5.38		29225	42.10		1036	1.49		9793	14.11		22045	31.76					69414	  7						
FOURTH				Excluded					673	69.45		105	10.84		67	6.91		43	4.44		38	3.92		43	4.44					969	  24						
	TOTAL								3262	4.70		3838	5.53		29292	42.21		1079	1.55		9831	14.17		22088	31.83					69390	  31						
FIFTH									117	10.87		175	16.26		160	14.87			Excluded		252	23.42		372	34.57					1076	  3						
	TOTAL								3379	4.87		4013	5.78		29452	42.45					10083	14.53		22460	32.37					69387	  34						
SIXTH										Excluded		2078	61.85		719	21.40					296	8.81		267	7.95					3360	  19						
	TOTAL											6091	8.78		30171	43.49					10379	14.96		22727	32.76					69368	  53						
SEVENTH													Excluded		4171	68.95					1068	17.66		810	13.39					6049	  42						
	TOTAL														34342	49.54					11447	16.51		23537	33.95					69326	  95						
EIGHTH															1233	10.78						Excluded		10205	89.22					11438	  9						
	TOTAL														35575	51.32								33742	48.68					69317	  104						
																Elected																					
																																					
Lilley																																					
				SWAN			LEVERITT			FOGGO			MCDONALD			COATES			SMITH			RIELLY			ANDREWS			DENNISON									
				Wayne			Bill			Doug			Graham			Andrew			Caroline			Michelle A			Frank			Cyril									
				(ALP)			(LP)			(NP)			(CAP)			(IND)			(DEM)			(QG)			(IND)			(IND)									
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.						
FIRST			36960	49.94		26715	36.09		2738	3.70		844	1.14		492	0.66		3044	4.11		2333	3.15		339	0.46		549	0.74		74014	- 						
SECOND			38	11.21		21	6.19		63	18.58		12	3.54		22	6.49		16	4.72		24	7.08			Excluded		143	42.18		339	- 						
	TOTAL		36998	49.99		26736	36.12		2801	3.78		856	1.16		514	0.69		3060	4.13		2357	3.18					692	0.93		74014	- 						
THIRD			48	9.34		33	6.42		14	2.72		25	4.86			Excluded		112	21.79		93	18.09					189	36.77		514	- 						
	TOTAL		37046	50.05		26769	36.17		2815	3.80		881	1.19					3172	4.29		2450	3.31					881	1.19		74014	- 						
FOURTH			163	18.59		65	7.41		49	5.59		36	4.10					184	20.98		380	43.33						Excluded		877	  4						
	TOTAL		37209	50.28		26834	36.26		2864	3.87		917	1.24					3356	4.53		2830	3.82								74010	  4						
FIFTH			163	17.79		180	19.65		168	18.34			Excluded					247	26.97		158	17.25								916	  1						
	TOTAL		37372	50.50		27014	36.50		3032	4.10								3603	4.87		2988	4.04								74009	  5						
SIXTH			1198	40.20		263	8.83		117	3.93								1402	47.05			Excluded								2980	  8						
	TOTAL		38570	52.12		27277	36.86		3149	4.26								5005	6.76											74001	  13						
SEVENTH			160	5.09		2682	85.28			Excluded								303	9.63											3145	  4						
	TOTAL		38730	52.34		29959	40.49											5308	7.17											73997	  17						
EIGHTH			2871	54.14		2432	45.86												Excluded											5303	  5						
	TOTAL		41601	56.22		32391	43.78																							73992	  22						
				Elected																																	
																																					
McPherson																																					
				WHILLANS			WHITESIDE			BRADFORD			DE BRENNI			NEVILLE			LOVISON																		
				Mark			Bruce			John			Allan. R.			Jason			Christine																		
				(ALP)			(CAP)			(LP)			(NP)			(DEM)			(QG)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			24718	35.79		1381	2.00		34497	49.95		3082	4.46		2574	3.73		2813	4.07		69065	- 															
SECOND			227	16.52			Excluded		756	55.02		125	9.10		141	10.26		125	9.10		1374	  7															
	TOTAL		24945	36.12					35253	51.05		3207	4.64		2715	3.93		2938	4.25		69058	  7															
THIRD			587	21.67					434	16.02		412	15.21			Excluded		1276	47.10		2709	  6															
	TOTAL		25532	36.98					35687	51.68		3619	5.24					4214	6.10		69052	  13															
FOURTH			164	4.54					3104	85.91			Excluded					345	9.55		3613	  6															
	TOTAL		25696	37.22					38791	56.18								4559	6.60		69046	  19															
FIFTH			2557	56.12					1999	43.88									Excluded		4556	  3															
	TOTAL		28253	40.92					40790	59.08											69043	  22															
										Elected																											
																																					
Maranoa																																					
				HOOPER			TURNBULL			DUTTON			JONES			SCOTT			MOLES			CHAMBERS			CLARKE												
				Brian			Rose			Danny			Anne			Bruce			Sarah			Andrew			Gerard Stanley												
				(IND)			(AIP)			(DEM)			(ALP)			(NP)			(QG)			(CAP)			(LP)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			2248	2.89		626	0.81		2039	2.63		19475	25.07		41502	53.43		1217	1.57		3703	4.77		6859	8.83		77669	- 									
SECOND			235	37.66			Excluded		98	15.71		187	29.97		34	5.45		32	5.13		20	3.21		18	2.88		624	  2									
	TOTAL		2483	3.20					2137	2.75		19662	25.32		41536	53.48		1249	1.61		3723	4.79		6877	8.85		77667	  2									
THIRD			363	29.16					236	18.96		229	18.39		153	12.29			Excluded		158	12.69		106	8.51		1245	  4									
	TOTAL		2846	3.66					2373	3.06		19891	25.61		41689	53.68					3881	5.00		6983	8.99		77663	  6									
FOURTH			899	37.98						Excluded		715	30.21		378	15.97					207	8.75		168	7.10		2367	  6									
	TOTAL		3745	4.82								20606	26.53		42067	54.17					4088	5.26		7151	9.21		77657	  12									
FIFTH				Excluded								1840	49.54		828	22.29					729	19.63		317	8.54		3714	  31									
	TOTAL											22446	28.92		42895	55.26					4817	6.21		7468	9.62		77626	  43									
SIXTH												1249	26.01		2409	50.17						Excluded		1144	23.82		4802	  15									
	TOTAL											23695	30.53		45304	58.37								8612	11.10		77611	  58									
SEVENTH												1036	12.04		7570	87.96									Excluded		8606	  6									
	TOTAL											24731	31.87		52874	68.13											77605	  64									
																Elected																					
																																					
Moncrieff																																					
				BROWN			SULLIVAN			PIKE			STRINGER			NEVILLE			MACKINNON																		
				Bob			Kathy Martin			Warren			Steven A.			Jason			Sally																		
				(ALP)			(LP)			(NP)			(CAP)			(DEM)			(QG)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			22486	32.38		36551	52.63		3780	5.44		1195	1.72		2672	3.85		2767	3.98		69451	- 															
SECOND			173	14.50		337	28.25		182	15.26			Excluded		295	24.73		206	17.27		1193	  2															
	TOTAL		22662	32.63		36888	53.11		3962	5.70					2967	4.27		2973	4.28		69452	  2															
THIRD			670	22.60		412	13.90		449	15.14						Excluded		1434	48.36		2965	  2															
	TOTAL		23332	33.60		37300	53.71		4411	6.35								4407	6.35		69450	  4															
FOURTH			2043	46.48		953	21.68		1399	31.83									Excluded		4395	  12															
	TOTAL		25375	36.54		38253	55.09		5810	8.37											69438	  16															
FIFTH			726	12.50		5080	87.50			Excluded											5806	  4															
	TOTAL		26101	37.59		43333	62.41														69434	  20															
							Elected																														
																																					
Moreton																																					
